orte_verknuepfungenId,ortsId,verknuepfungsArtId,eintrag
9901,2592,2,https://de.wikipedia.org/wiki/Vara%C5%BEdin
9902,2592,10,https://www.varazdin.hr/
9903,2594,2,https://de.wikipedia.org/wiki/Mori_(Trentino)
9904,902,10,https://um.warszawa.pl/
9905,903,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=78365653X&INDEXSET=21
9906,903,1,https://d-nb.info/gnd/1050226127
9907,903,4,https://www.geonames.org/2761879/wartberg.html
9908,903,3,https://goo.gl/maps/jRguiUKmJnzzoKMGA
9909,903,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10546.622158962356!2d15.875835243232332!3d48.63557329851928!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d5f7eb8b000e5%3A0xd75f2d76c4e90bbd!2s3730%20Wartberg!5e0!3m2!1sde!2sat!4v1650384979790!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9910,903,2,https://de.wikipedia.org/wiki/Straning-Grafenberg
9911,903,10,https://www.straning-grafenberg.at/
9912,2600,2,https://de.wikipedia.org/wiki/Nago-Torbole
9913,1312,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-upper-austria/embed/?layers=143&bbox=1545369.1761993917%2C6180717.5726650525%2C1554541.619593613%2C6183908.818595959"" frameborder=""0"" allowfullscreen></iframe>"
9914,1312,13,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/cadastral/embed/?layers=3%2C4&bbox=1547343.625394246%2C6181437.889964608%2C1551929.8470913568%2C6183033.512930061"" frameborder=""0"" allowfullscreen></iframe>"
9915,905,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106122371&INDEXSET=21
9916,905,1,https://d-nb.info/gnd/4064711-0
9917,905,4,https://www.geonames.org/2813755/wasserburg-am-inn.html
9918,905,3,https://goo.gl/maps/6tN8vQ9UGDwb4sS89
9919,905,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d42674.00268109656!2d12.175122747698182!3d48.0499209563647!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477607824fb598c9%3A0x1cf41b49aebf0b18!2sWasserburg%20am%20Inn%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1652710471404!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9920,905,2,https://de.wikipedia.org/wiki/Wasserburg_am_Inn
9921,905,10,https://www.wasserburg.de/de/startseite
9922,2602,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=703084097&INDEXSET=21
9923,2602,1,https://d-nb.info/gnd/4249292-0
9924,2602,4,https://www.geonames.org/2761855/wasserburg.html
9925,2602,3,https://g.page/schlosswasserburg?share
9926,2602,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2656.768749656944!2d15.702863615758949!3d48.24957885133238!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d81b7b3603c13%3A0xe461c1ab49ed0ac3!2sSchloss%20Wasserburg!5e0!3m2!1sde!2sat!4v1652712242500!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9927,2602,2,https://de.wikipedia.org/wiki/St._P%C3%B6lten
9928,2602,10,https://www.st-poelten.at/
9929,906,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=104524936&INDEXSET=21
9930,906,1,https://d-nb.info/gnd/4269625-2
9931,906,4,https://www.geonames.org/2777547/grossweikersdorf.html
9932,906,3,https://goo.gl/maps/j8gS5pcujBN1hiKW9
9933,906,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10580.585536410688!2d15.974341237541466!3d48.47290571802377!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d65c11800bd3b%3A0xc37370b6b64f3f9!2s3701%20Gro%C3%9Fweikersdorf!5e0!3m2!1sde!2sat!4v1652894139273!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9934,906,2,https://de.wikipedia.org/wiki/Gro%C3%9Fweikersdorf
9935,906,10,http://www.grossweikersdorf.gv.at/
9936,1515,4,https://www.geonames.org/2761750/weidenholz.html
9937,1515,3,https://goo.gl/maps/4YiuLLxjAV5aohbw5
9938,1515,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2652.376502626832!2d13.847242415422649!3d48.33406807923957!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47747707e35077e9%3A0x6c1596dc2b3e912f!2sWeidenholz%2C%204730%20Waizenkirchen!5e0!3m2!1sde!2sat!4v1652894665949!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9939,1515,2,https://de.wikipedia.org/wiki/Waizenkirchen
9940,1515,10,https://www.waizenkirchen.at/
9941,1515,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-upper-austria/embed/?layers=143&bbox=1538942.3378672672%2C6160849.96306761%2C1546199.0782400912%2C6163300.725287003"" frameborder=""0"" allowfullscreen></iframe>"
9944,1676,4,https://www.geonames.org/2761745/weidet.html
9945,1676,3,https://goo.gl/maps/4fvktyC2a15Lm3q46
9946,1676,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2652.096638765198!2d14.043266715422831!3d48.33944777924005!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47738f6734e6f47f%3A0x8090a38f235fb53e!2sWeidet%2C%204101!5e0!3m2!1sde!2sat!4v1652897170698!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9947,1676,2,https://de.wikipedia.org/wiki/Feldkirchen_an_der_Donau
9948,1676,10,https://www.feldkirchen-donau.at/
9949,1676,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-upper-austria/embed/?layers=143&bbox=1560780.9866283084%2C6161426.184672744%2C1568037.7270011324%2C6163876.946892138"" frameborder=""0"" allowfullscreen></iframe>"
9950,1826,4,https://www.geonames.org/11695161/weigert.html
9951,1826,3,https://goo.gl/maps/JvvKthw6WE57Z8Mj9
9952,1826,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2644.764288652128!2d13.947464615428446!3d48.48023467925228!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47747fa052289f45%3A0x67ef97c0c508fe98!2sWeigert%2C%204121!5e0!3m2!1sde!2sat!4v1652898699544!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9953,1826,2,https://de.wikipedia.org/wiki/Weigert_(Gemeinde_Altenfelden)
9954,1826,10,https://www.altenfelden.at/
9955,908,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=706935365&INDEXSET=21
9956,908,1,https://d-nb.info/gnd/4802130-1
9957,908,4,https://www.geonames.org/2761718/weikertschlag-an-der-thaya.html
9958,908,3,https://goo.gl/maps/SCMgShvqSqpDwT1A8
9959,908,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10488.569605447154!2d15.467285237823058!3d48.91267911868381!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4772cb925e8856af%3A0xb86c974cb67d2aff!2s3823%20Weikertschlag%20an%20der%20Thaya!5e0!3m2!1sde!2sat!4v1652900216319!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9960,908,2,https://de.wikipedia.org/wiki/Weikertschlag_an_der_Thaya
9961,908,10,https://www.raabs-thaya.gv.at/
9962,2605,2,https://de.wikipedia.org/wiki/Bellentre
9963,1384,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106120689&INDEXSET=21
9964,1384,1,https://d-nb.info/gnd/4065098-4
9965,1384,4,https://www.geonames.org/2812515/weilheim.html
9966,1384,3,https://goo.gl/maps/S6i7nNhcLJrvGV3n8
9967,1384,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d85690.71737508921!2d11.006460758858644!3d47.84279138757638!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x479db56ec14e78eb%3A0x41e48add78baee0!2s82362%20Weilheim%20in%20Oberbayern%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1655052303809!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9968,1384,2,https://de.wikipedia.org/wiki/Weilheim_in_Oberbayern
9969,1384,10,https://www.weilheim.de/
9970,2606,2,https://de.wikipedia.org/wiki/Echzell
9971,2607,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=703894528&INDEXSET=21
9972,2607,1,https://d-nb.info/gnd/4355497-0
9973,2607,4,https://www.geonames.org/2956971/altmuehlmuenster.html
9974,2607,3,https://goo.gl/maps/MH9qK8zixyGUJ5hy9
9975,2607,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5236.854555187329!2d11.61807182690793!3d48.983425717199566!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x479fa70787347bc1%3A0xa1d25a6760f7ac0!2sAltm%C3%BChlm%C3%BCnster%2C%2093339%20Riedenburg%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1673118251708!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9976,2607,2,https://de.wikipedia.org/wiki/Altm%C3%BChlm%C3%BCnster
9977,2607,10,https://www.riedenburg.de/
9978,2070,10,https://strengberg.gv.at/
9979,2070,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-lower-austria/embed/?layers=151&bbox=1625727.0471053042%2C6129923.485817695%2C1640240.5278509522%2C6134825.010256482"" frameborder=""0"" allowfullscreen></iframe>"
9980,5,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106400894&INDEXSET=21
9981,5,1,https://d-nb.info/gnd/4000516-1
9982,5,4,https://www.geonames.org/2782979/admont.html
9983,5,3,https://goo.gl/maps/1ER4tXHLw51krkZ76
9984,5,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d86162.14702713556!2d14.395014967691656!3d47.55675368050076!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47719c35d701c7df%3A0xba2b069a837c2446!2sAdmont!5e0!3m2!1sde!2sat!4v1674661983915!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9985,5,2,https://de.wikipedia.org/wiki/Admont
9986,5,10,https://www.admont.at/
9987,1008,10,https://www.schoenbuehel.at/
9988,1229,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-upper-austria/embed/?layers=143&bbox=1534540.080581706%2C6180035.772510411%2C1541796.82095453%2C6182486.534729805"" frameborder=""0"" allowfullscreen></iframe>"
9989,2608,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=70658371X&INDEXSET=21
9990,2608,1,https://d-nb.info/gnd/4745195-6
9991,2608,4,https://www.geonames.org/2958309/allmannshofen.html
9992,2608,3,https://goo.gl/maps/TDYUEVBB76G4KFFp7
9993,2608,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d21100.404116371123!2d10.793090961080301!3d48.61844657292415!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x479ec5e3faf82f79%3A0x41e48add78be970!2s86695%20Allmannshofen%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1675438321029!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
9994,2608,2,https://de.wikipedia.org/wiki/Allmannshofen
9995,2608,10,https://www.allmannshofen.de/
9996,1858,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/de/map/cadastral/embed/?layers=3&bbox=1562439.2628173241%2C6157420.165623378%2C1566067.633003736%2C6158375.628476942"" frameborder=""0"" allowfullscreen></iframe>"
9997,13,10,https://www.starebuky.cz/
9998,1413,10,https://www.innsbruck.at/
9999,1557,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-upper-austria/embed/?layers=143&bbox=1587548.3488776095%2C6160069.088672217%2C1602061.8296232575%2C6164970.613111004"" frameborder=""0"" allowfullscreen></iframe>"
10000,2609,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106383221&INDEXSET=21
10001,2609,1,https://d-nb.info/gnd/4005044-0
10002,2609,4,https://www.geonames.org/2951839/bavaria.html
10003,2609,3,https://goo.gl/maps/yzW9zRnGZ9QxbfXs6
10004,2609,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2685988.342301465!2d9.165086283224603!3d48.895660787471805!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x479f044c0fdf53a9%3A0x11d25a409387960!2sBayern%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1676913238709!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
10005,2609,2,https://de.wikipedia.org/wiki/Herzogtum_Bayern_(HRR)
10006,2609,10,https://www.bayern.de/
10007,49,9,https://www.jüdische-gemeinden.de/index.php/gemeinden/a-b/364-beneschau-boehmen
10008,2610,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106067249&INDEXSET=21
10009,2610,1,https://d-nb.info/gnd/4080413-6
10010,2610,4,https://www.geonames.org/2948384/bad-birnbach.html
10011,2610,3,https://goo.gl/maps/yzde4t9ouBumJugM6
10012,2610,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d84709.3674780303!2d12.994090903925189!3d48.4341204489388!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4775b2c926e80a23%3A0x41d25a40937c600!2s84364%20Bad%20Birnbach%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1676990652372!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
10013,2610,2,https://de.wikipedia.org/wiki/Bad_Birnbach
10014,2610,10,https://www.badbirnbach.de/buergerportal
10015,63,2,https://de.wikipedia.org/wiki/Bludov
10016,63,10,http://www.bludov.cz/
10017,73,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=707957761&INDEXSET=21
10018,73,1,https://d-nb.info/gnd/7666864-2
10019,73,4,https://www.geonames.org/2781578/brand.html
10020,73,3,https://goo.gl/maps/ZNpEBeQiUiAc63ig9
10021,73,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2641.586527119725!2d15.306229429209814!3d48.5411551129133!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4772ed0055574259%3A0x7b62fa254cf231c7!2sBrand%2C%203531!5e0!3m2!1sde!2sat!4v1677240528225!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
10022,73,2,https://de.wikipedia.org/wiki/Waldhausen_(Nieder%C3%B6sterreich)
10023,73,10,http://www.waldhausen.gv.at/page.asp/-/2.htm
10024,2578,1,https://d-nb.info/gnd/4085249-0
10025,2578,4,https://www.geonames.org/3178829/chiavenna.html
10026,2578,3,https://goo.gl/maps/5YdovxcGHzB6caaTA
10027,2578,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d44080.00666741295!2d9.371629742785377!3d46.32968595474723!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4784670fa86d49dd%3A0x40678022e66ece0!2s23022%20Chiavenna%2C%20Sondrio%2C%20Italien!5e0!3m2!1sde!2sat!4v1677512188899!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
10028,2578,2,https://de.wikipedia.org/wiki/Chiavenna
10029,2578,10,https://www.comune.chiavenna.so.it/hh/index.php
10030,1884,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=104966084&INDEXSET=21
10031,1884,1,https://d-nb.info/gnd/4227146-0
10032,1884,4,https://www.geonames.org/2823611/teisendorf.html
10033,1884,3,https://goo.gl/maps/i2jPhf2PfAV1vh3S7
10034,1884,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d85681.40282275282!2d12.751283229683304!3d47.84842990103671!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477687e5bcbae3f9%3A0x41d25a40937b810!2sTeisendorf%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1677601192130!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
10035,1884,2,https://de.wikipedia.org/wiki/Teisendorf
10036,1884,10,https://www.teisendorf.org/
10037,2612,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=706896122&INDEXSET=21
10038,2612,1,https://d-nb.info/gnd/4798883-6
10039,2612,4,https://www.geonames.org/2780901/dobersberg.html
10040,2612,3,https://goo.gl/maps/r8cuuDQXvDdALjNz8
10041,2612,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10487.866279804437!2d15.315837337825087!3d48.916029168689306!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4772d202a9e973ed%3A0xd09e97b254565d2b!2s3843%20Dobersberg!5e0!3m2!1sde!2sat!4v1677681237804!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
10042,2612,2,https://de.wikipedia.org/wiki/Dobersberg
10043,2612,10,https://www.dobersberg.gv.at/
10044,2085,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=715851187&INDEXSET=21
10045,2085,1,https://d-nb.info/gnd/1022013580
10046,2085,4,https://www.geonames.org/11669101/donaudorf.html
10047,2085,3,https://goo.gl/maps/hqm1Y39ZGjpZp22G8
10048,2085,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d21278.350825394296!2d15.018642857575664!3d48.191323268102614!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477244a1c52e79e7%3A0x558de1744ae88bd1!2sDonaudorf%2C%203370%20Ybbs%20an%20der%20Donau!5e0!3m2!1sde!2sat!4v1677686273739!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
10049,2085,2,https://de.wikipedia.org/wiki/Donaudorf_(Gemeinde_Ybbs)
10050,2085,10,https://www.ybbs.gv.at/
10051,2085,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-lower-austria/embed/?layers=151&bbox=1670472.0383079941%2C6136930.132216754%2C1684985.5190536422%2C6141831.656655542"" frameborder=""0"" allowfullscreen></iframe>"
10055,2613,3,https://goo.gl/maps/Bunn9UpSLbKXY8GR7
10056,2613,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2442.004901688592!2d14.887769241738889!3d48.12903579328488!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47724894555bf887%3A0xdaa168cefb703789!2sFilialkirche%20hl.%20Agatha%20in%20Eisenreichdornach!5e0!3m2!1sde!2sat!4v1677864599191!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
10057,2613,2,https://de.wikipedia.org/wiki/Eisenreichdornach
10058,2613,10,https://www.amstetten.at/
10059,2613,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-lower-austria/embed/?layers=151&bbox=1655459.8718490258%2C6127768.937609581%2C1659088.2420354376%2C6128994.318719277"" frameborder=""0"" allowfullscreen></iframe>"
10060,2613,12,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/secondsurvey-austria/embed/?layers=6&bbox=1654021.4209304657%2C6127277.760185582%2C1661278.1613032897%2C6129728.522404975"" frameborder=""0"" allowfullscreen></iframe>"
10061,1815,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-upper-austria/embed/?layers=143&bbox=1538547.688547882%2C6177393.015054841%2C1545804.428920706%2C6179843.777274234"" frameborder=""0"" allowfullscreen></iframe>"
10062,1815,12,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/secondsurvey-austria/embed/?layers=6&bbox=1539152.1927705028%2C6177081.679539636%2C1546408.9331433268%2C6179532.441759029"" frameborder=""0"" allowfullscreen></iframe>"
10063,1815,13,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/en/map/cadastral/embed/?bbox=1538643.5698964002%2C6177858.758870917%2C1545900.3102692242%2C6180309.521090311&layers=3%2C4"" frameborder=""0"" allowfullscreen></iframe>"
10064,149,7,http://bibliothekskatalog.noel.gv.at/!KART!Administrativkarten/AIII_44B_037.jpg
10065,1015,9,https://www.jüdische-gemeinden.de/index.php/gemeinden/m-o/1251-maehrisch-ostrau-maehren
10066,1622,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=105999679&INDEXSET=21
10067,1622,1,https://d-nb.info/gnd/4092674-6
10068,1622,4,https://www.geonames.org/2922502/gars.html
10069,1622,3,https://goo.gl/maps/gPm9ouTKkYVGf3Sp6
10070,1622,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d42583.18321800804!2d12.243761311248!3d48.159427981498524!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4775fb40fac737dd%3A0x41d25a40937a100!2sGars%20am%20Inn%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1678539176906!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
10071,1622,2,https://de.wikipedia.org/wiki/Gars_am_Inn
10072,1622,10,https://www.gars.de/
10073,2615,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=211835242&INDEXSET=21
10074,2615,1,https://d-nb.info/gnd/4412130-1
10075,2615,4,https://www.geonames.org/2778830/gaspoltshofen.html
10076,2615,3,https://goo.gl/maps/hjBGtJ1mGr7RSa8i7
10077,2615,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d42598.01284951674!2d13.687995611065098!3d48.14155973113217!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47740bdd070538a3%3A0x22ed2be4a70ea190!2sGaspoltshofen!5e0!3m2!1sde!2sat!4v1678541418483!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
10078,2615,2,https://de.wikipedia.org/wiki/Gaspoltshofen
10079,2615,10,https://www.gaspoltshofen.ooe.gv.at/
10080,1152,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-hungary/embed/?layers=147&bbox=2044099.554000431%2C6019237.267659283%2C2051356.294373255%2C6021688.029878677"" frameborder=""0"" allowfullscreen></iframe>"
10081,217,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-moravia/embed/?layers=150&bbox=1773790.1740031464%2C6238992.659970603%2C1788303.6547487944%2C6243894.18440939"" frameborder=""0"" allowfullscreen></iframe>"
10082,1490,7,"<p><a href=""https://commons.wikimedia.org/wiki/File:Reilly_164.jpg#/media/Datei:Reilly_164.jpg""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Reilly_164.jpg/1200px-Reilly_164.jpg"" alt=""Reilly 164.jpg""></a><br>Von &lt;a href=""https://en.wikipedia.org/wiki/de:Franz_Johann_Joseph_von_Reilly"" class=""extiw"" title=""w:de:Franz Johann Joseph von Reilly""&gt;&lt;span title=""österreichischer Verleger und Kartograf""&gt;Franz Johann Joseph von Reilly&lt;/span&gt;&lt;/a&gt; - &lt;a rel=""nofollow"" class=""external free"" href=""http://cgi.ebay.de/ws/eBayISAPI.dll?ViewItem&amp;amp;item=170420128041""&gt;http://cgi.ebay.de/ws/eBayISAPI.dll?ViewItem&amp;amp;item=170420128041&lt;/a&gt;, Gemeinfrei, <a href=""https://commons.wikimedia.org/w/index.php?curid=9045560"">Link</a></p>"
10083,280,8,http://www.burgen-austria.com/archive.php?id=100
10084,281,9,http://www.jüdische-gemeinden.de/index.php/gemeinden/h-j/846-haertlings-maehren
10085,1844,1,https://d-nb.info/gnd/2035457-5
10086,1844,2,https://de.wikipedia.org/wiki/Heiliges_R%C3%B6misches_Reich
10087,343,10,https://www.jaromer-josefov.cz/
10088,386,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-hungary/embed/?layers=147&bbox=2004467.3716819794%2C6061661.772088298%2C2033494.333173275%2C6071464.820965872"" frameborder=""0"" allowfullscreen></iframe>"
